begintime,managedelement,eutrancellfdd,CSFB Preparation Success Rate,Inter- Frequency HO Out Success Rate,Intra- Frequency HO Out Success Rate,Downlink Traffic Volume,Uplink Traffic Volume,EUtran Cell Availability,ERAB_Drop_%,ERAB_Drop_Enb%,ERAB_Drop_MME%,S1 Signalling Establishment Success Rate,E-RAB Establishment Success Rate,Cell Downlink Average Throughput (mbit/s),Cell Uplink Average Throughput (mbit/s),RACH Success Rate,InterRat HO Out Success Rate (LTE to WCDMA),RAN Data Retainability,MCS,CQI,DL Data PDCP Packet Loss Rate,UL Data PDCP Packet Loss Rate,LATENCY,Data Calls to GSM/WCDMA Rate,VOLTE Retainability,VOLTE DL Data PDCP Packet Loss Rate,VOLTE UL Data PDCP Packet Loss Rate,VOLTE QCI1 E-RAB Establishment Success Rate,SRVCC SR-2G,SRVCC SR-3G,VOLTE Drop Rate,VOLTE Drop,Volte E-RAB Att,VOLTE Avg Users,Volte ERAB Att,EARLANG Traffic,VOLTE QCI5 E-RAB Establishment Success Rate,RE-EST SR (All QCI),RE-EST SR (QCI-1),RE-EST ATT (QCI-1),RE-EST ATT (All QCI),INTRA FREQ HO PREP#,INTER FREQ HO PREP#,INTRA FREQ HO PREP SR,INTER FREQ HO PREP SR,RRC REJECT#,DLPDCP Average User Throughput,ULPDCP Average User Throughput,PRB Utilization_DL,PRB Utilization_UL,UL_RSSI_WEIGHT_DBM_PUCCH,UL_RSSI_WEIGHT_DBM_PUSCH,BLER_UL,Maximum Connected User Number,Maximum DL Traffic Volume (kbit/s),Avg User,S1 based HO Success Rate,BLER_DL,Maximum UL Traffic Volume (kbit/s),RRC Setup Attempt,MIMO Transmission Rank 2 Rate,X2 based HO Success Rate,RRC Setup Success Rate Bin
2020-09-02,INBASL,INBASGL91,100.0,,100.0,215.6220703125,58.54931640625,100.0,0.218,0.0,0.218,100.0,97.52,434432.07,231976.16,65.07324595219738,100.0,0.218,23.406,13.679,0.047,0.099,165.19,1.9841,100.0,0.158,0.263,100.0,,,0.0,0,18,0.020833333333333332,18,0.713,97.27,62.5,,0,16,0,0,100.0,,0,29259.25,6993.65,0.7792450694444444,5.284153009259259,-108.162925,-109.702198,0.093,4,35281,0.18381944444444445,100.0,0.122,2683,472,,,0
2020-09-02,SILTEL,SILTE32L,100.0,99.765,98.374,478.33837890625,73.2723388671875,99.98611111111111,0.21,0.085,0.126,99.959,94.91,1496603.72,815539.93,94.74025974025975,94.969,0.21,18.021,12.284,0.033,0.237,158.436,19.3945,87.5,0.602,2.786,100.0,,,12.5,1,11,0.0,11,0.188,99.2,86.66666666666667,0.0,1,105,1,1,99.1869918699187,99.76525821596245,0,28153.74,1215.79,2.8192541472484485,4.693702146668921,-119.166295,-119.340395,0.216,7,39389,0.4102777777777778,83.3333,0.158,10341,2470,59.856,,0
2020-09-02,INBASVL,INBASVL64,99.681,100.0,100.0,7236.200439453125,561.2166748046875,100.0,0.018,0.0,0.018,100.0,99.93,1227599.69,434623.6,93.755383290267,100.0,0.018,25.996,14.562,0.008,0.306,52.957,0.0687,100.0,0.049,1.024,100.0,,100.0,0.0,0,518,0.4270833333333333,518,10.517,99.94,88.88888888888889,100.0,1,9,0,0,100.0,100.0,0,74112.03,10914.01,1.2655430902777778,5.177326631944444,-111.413246,-111.905159,0.082,20,140336,3.5131828703703705,100.0,0.079,35093,9746,,,0
2020-09-02,SILTEL,SILTE34L,100.0,98.077,100.0,8090.203857421875,586.6805419921875,99.9675925925926,0.0,0.0,0.0,100.0,100.0,1061066.27,663820.22,91.56208277703605,100.0,0.0,18.161,11.337,0.001,0.005,6.637,1.3915,100.0,0.209,0.51,100.0,,,0.0,0,13,0.0,13,0.266,100.0,83.33333333333333,,0,6,0,3,100.0,98.07692307692308,0,50498.27,10243.74,2.0072395662254854,5.073538269249348,-115.090357,-115.384776,0.039,7,53602,1.605625,100.0,0.117,23333,2982,67.864,,0
2020-09-02,INBASVL,INBASVL61,100.0,,99.262,304.6693115234375,28.675048828125,100.0,0.599,0.0,0.599,99.89,95.91,392505.89,215552.82,65.35433070866142,100.0,0.599,21.252,13.229,0.021,0.27,185.216,0.5171,92.31,0.263,1.663,100.0,,,7.6923,1,8,0.0,8,0.229,99.34,80.0,100.0,1,40,0,0,100.0,,0,12609.9,384.84,0.905853912037037,5.285304537037037,-113.354897,-113.591225,0.145,4,55469,0.21159722222222221,94.1176,0.14,1456,936,,,0
2020-09-02,SOBTKL,SOBTKA2L,99.559,,99.878,5649.39111328125,393.171142578125,99.8125,0.088,0.064,0.024,99.974,99.83,1338643.52,361950.16,94.72984942426926,,0.088,25.861,14.169,0.007,0.101,13.309,0.0496,97.86,0.217,1.596,100.0,,,2.1429,3,143,0.010416666666666666,143,1.357,99.86,37.5,0.0,1,24,0,0,100.0,,0,54115.42,5504.27,1.453123303140807,5.012083237266204,-110.979823,-112.955606,0.111,20,78696,2.391111111111111,100.0,0.082,36780,7633,,,0
2020-09-02,SOBTKL,SOBTKG2L,100.0,100.0,98.077,12141.12060546875,722.560546875,99.81597222222223,0.15,0.05,0.1,100.0,99.87,1772112.96,666565.87,84.53100158982512,,0.15,23.997,13.223,0.003,0.017,5.059,0.0321,99.05,0.186,0.376,100.0,,,0.9524,1,98,0.03125,98,1.354,99.94,0.0,,0,8,0,0,100.0,100.0,0,44114.19,10919.33,2.972275234339952,5.087474535452034,-109.020503,-111.620576,0.086,13,75623,2.005138888888889,97.1264,0.102,47129,4906,,,0
2020-09-02,SILTEL,SILTE11L,100.0,72.834,82.416,44682.05651855469,2948.6878662109375,99.98379629629629,0.24,0.06,0.181,99.98,99.62,1480137.93,363016.9,89.52185519458115,98.942,0.24,18.937,12.517,0.002,0.03,4.184,17.6778,99.22,0.116,0.651,98.89,,100.0,0.7792,3,359,0.2604166666666667,359,6.446,99.7,76.4423076923077,50.0,4,416,82,103,85.43516873889875,75.87822014051523,0,17552.48,1382.24,19.22311529479395,12.18595432280626,-111.788352,-116.963937,0.143,36,106646,12.20025462962963,81.6993,0.134,21811,46303,69.499,,0
2020-09-02,SOBTKL,SOBTKH2L,99.465,,99.783,17266.846923828125,1264.8507080078125,99.81597222222223,0.083,0.07,0.013,99.994,99.95,1043929.06,310903.69,94.43987948507258,,0.083,22.929,12.622,0.009,0.085,2.509,0.0,99.7,0.12,0.606,100.0,,,0.303,1,331,0.4270833333333333,331,9.831,99.97,74.0,100.0,1,50,0,0,100.0,,0,26397.17,5056.6,5.602585738740334,5.775264163862818,-107.866319,-110.241764,0.067,36,71656,7.059699074074074,99.359,0.141,39303,15936,,,0
2020-09-02,SOBTKL,SOBTKC2L,100.0,,99.286,10219.000244140625,709.1820068359375,99.81481481481481,0.056,0.005,0.051,99.992,99.94,1401293.53,393041.61,94.34765261337944,,0.056,19.307,11.697,0.006,0.099,12.051,0.0064,100.0,0.122,0.889,99.61,,100.0,0.0,0,256,0.16666666666666666,256,4.081,99.94,80.0,,0,45,0,0,100.0,,0,35623.62,22823.3,2.795388827459653,5.149580788594552,-106.307963,-113.669584,0.033,23,80058,4.546273148148148,96.5714,0.136,45672,12307,68.4,,0
2020-09-02,SILTEL,SILTE12L,100.0,95.39,99.785,6194.4014892578125,1984.8494873046875,99.98611111111111,0.117,0.012,0.105,99.96,98.32,1270449.06,644389.04,93.61123697326688,99.254,0.117,15.581,11.906,0.002,0.014,4.864,14.8167,99.24,0.046,0.177,100.0,,100.0,0.7576,1,132,0.10416666666666667,132,2.696,99.82,85.44600938967136,100.0,3,213,1,18,99.78494623655914,98.30667920978362,0,25882.71,8999.89,7.384259203372374,5.8921033029149,-117.517131,-118.521101,0.083,19,73031,3.6755671296296293,71.875,0.248,29199,15207,64.742,,0
2020-09-02,SOBTKL,SOBTKI2L,99.604,,99.536,12405.851684570312,1356.148681640625,99.81597222222223,0.083,0.064,0.02,100.0,99.92,749031.88,236476.3,93.80081300813008,,0.083,19.52,11.241,0.014,0.202,10.928,0.016,98.65,0.093,0.828,100.0,,,1.3468,8,604,0.71875,604,16.558,99.94,79.72972972972973,,0,74,0,0,100.0,,0,19974.01,5267.92,5.293472257638004,5.775607628559286,-104.500089,-109.549428,0.061,39,70237,8.166238425925926,97.1751,0.153,43173,21248,,,0
2020-09-02,ASELYL,ASELY32L,99.857,100.0,92.083,42689.779052734375,3144.654541015625,100.0,0.502,0.27,0.233,99.352,99.33,2262724.29,432396.65,92.20921887129612,98.42,0.502,24.96,14.114,0.006,0.072,3.06,2.6647,97.98,0.085,0.533,100.0,,100.0,2.0213,19,917,1.0833333333333333,917,25.535,99.85,84.67796610169492,100.0,7,1475,4,0,99.31153184165233,100.0,0,44328.29,5908.47,8.190795752314814,8.039661145833334,-105.67067,-108.980246,0.091,89,98423,20.291145833333335,91.5493,0.07,38264,58583,,,0
2020-09-02,INBASL,INBASGL81,100.0,,99.597,734.031494140625,159.6978759765625,100.0,0.112,0.037,0.074,99.943,98.54,452480.58,279493.26,84.85080336648814,100.0,0.112,24.692,13.568,0.009,0.077,36.785,0.8496,98.67,0.032,0.223,100.0,,,1.3333,1,27,0.052083333333333336,27,2.305,98.54,61.53846153846154,,0,26,0,0,100.0,,0,31061.37,3516.31,1.179714513888889,5.479753518518518,-109.091251,-110.710494,0.072,6,67002,0.5723726851851851,80.0,0.1,9825,1757,,,0
2020-09-02,SILTEL,SILTE24L,100.0,99.643,100.0,23697.807861328125,1211.301513671875,99.98958333333333,0.293,0.0,0.293,99.989,99.99,1393196.09,576776.7,95.71936959837316,100.0,0.293,22.171,12.35,0.001,0.001,1.736,0.8127,100.0,0.091,0.046,100.0,,,0.0,0,102,0.052083333333333336,102,1.55,100.0,80.82191780821918,,0,73,0,1,100.0,99.64285714285714,0,48145.63,10118.57,3.3682723974154976,5.414472069530835,-114.116321,-115.217209,0.024,14,98576,3.2359027777777776,100.0,0.108,42044,9073,80.842,,0
2020-09-02,SOBTKL,SOBTKF2L,100.0,,99.922,10158.37841796875,708.4366455078125,99.81597222222223,0.164,0.069,0.095,99.992,99.85,873571.28,282495.01,90.7914998460117,,0.164,20.726,11.873,0.011,0.077,20.943,0.0,99.59,0.184,0.795,100.0,,,0.4115,1,227,0.20833333333333334,227,4.57,99.85,50.76923076923077,50.0,4,65,0,0,100.0,,0,25492.65,7019.12,3.820886504226283,5.291183229447042,-107.252828,-110.919844,0.077,38,79894,4.711956018518519,99.4872,0.154,31370,13162,,,0
2020-09-02,ASELYL,ASELY42L,99.796,87.5,91.958,30181.717163085938,2151.8807373046875,100.0,0.407,0.169,0.24,99.59,99.9,1439333.64,374765.41,91.40381903248192,90.385,0.407,21.422,13.176,0.011,0.067,3.332,0.1018,94.45,0.186,0.582,100.0,,100.0,5.5456,31,515,0.6145833333333334,515,14.431,99.95,76.84210526315789,33.333333333333336,3,190,7,0,99.46889226100151,100.0,0,29728.49,6788.9,8.195081041666667,6.589449791666667,-105.93611,-109.360613,0.063,61,95417,15.348530092592593,83.7895,0.089,42809,38686,,,0
2020-09-02,INBASVL,INBASVL52,100.0,100.0,99.237,491.5802001953125,89.1466064453125,100.0,0.04,0.0,0.04,100.0,99.67,844413.27,251001.1,94.8943661971831,100.0,0.04,23.528,13.281,0.018,0.102,54.134,0.3519,98.9,0.057,0.266,100.0,,,1.0989,1,52,0.052083333333333336,52,1.863,100.0,26.31578947368421,,0,19,0,0,100.0,100.0,0,44067.66,2169.05,0.7240067013888889,4.733869016203704,-112.278441,-112.832345,0.113,8,75574,0.5584953703703703,97.3684,0.106,12489,1222,,,1
2020-09-02,INBASVL,INBASVL51,100.0,100.0,99.229,554.73681640625,71.1953125,100.0,0.398,0.091,0.31,100.0,97.19,506120.29,237322.46,80.08403361344538,100.0,0.398,24.973,13.955,0.043,0.3,222.421,0.5128,94.6,0.326,1.396,100.0,,100.0,5.4054,2,26,0.010416666666666666,26,0.752,95.57,44.0,,0,50,0,0,100.0,100.0,0,27090.92,892.27,0.8613912731481481,5.403474004629629,-110.386287,-110.417725,0.14,8,95653,0.464849537037037,96.8421,0.129,6448,1224,,,0
2020-09-02,ASELYL,ASELY52L,100.0,100.0,97.222,17633.577514648438,1277.3245849609375,100.0,0.291,0.083,0.208,99.692,99.86,2209044.07,527942.4,91.28369746798127,92.771,0.291,22.923,13.682,0.006,0.034,3.21,0.2291,99.03,0.12,0.36,100.0,,100.0,0.9662,4,410,0.28125,410,6.106,99.93,84.375,66.66666666666667,3,128,1,0,99.76851851851852,100.0,0,40521.6,10396.98,4.112508229166667,5.690490092592593,-111.313139,-112.726949,0.059,33,94173,7.941388888888889,98.044,0.061,43084,26788,,,0
2020-09-02,ASELYL,ASELY22L,99.836,100.0,93.758,28906.494750976562,3002.71435546875,100.0,0.324,0.164,0.162,99.347,99.92,1358909.83,428705.53,92.59388570056953,96.512,0.324,25.456,14.221,0.005,0.017,1.952,0.191,96.54,0.106,0.19,100.0,,100.0,3.4596,21,591,0.5416666666666666,591,12.113,99.94,83.59375,75.0,4,384,0,0,100.0,100.0,0,46771.38,10604.52,5.676137696759259,6.728015671296296,-108.994539,-110.039762,0.071,70,96409,15.657141203703704,41.8301,0.078,45713,40065,,,0
2020-09-02,SOBTKL,SOBTKB2L,100.0,,97.491,6381.4019775390625,1106.7313232421875,99.8125,0.259,0.0,0.259,99.978,99.89,1243336.75,413302.94,91.51572179095115,,0.259,25.691,14.196,0.006,0.019,8.874,0.0417,95.6,0.212,0.659,100.0,,,4.3956,4,88,0.020833333333333332,88,1.434,100.0,39.285714285714285,,0,28,0,0,100.0,,0,44424.23,5356.57,1.8000527944100035,5.264193179545695,-109.750894,-113.178419,0.074,17,88599,3.9207060185185183,79.4872,0.114,37540,9438,,,0
2020-09-02,ASELYL,ASELY82L,99.825,94.737,98.373,107750.26025390625,7111.830810546875,100.0,0.528,0.374,0.156,99.465,99.55,3033199.47,579954.68,91.94097543837235,97.405,0.528,25.764,14.259,0.002,0.071,1.515,4.1614,98.57,0.06,1.049,99.76,,95.455,1.4297,18,1262,1.25,1262,27.002,99.84,79.56510348441184,81.25,16,3817,11,0,99.18639053254438,100.0,102,35883.57,2317.81,17.974246342592593,13.607055381944445,-103.298172,-107.81612,0.124,158,95367,44.374004629629624,95.4198,0.078,39825,136153,,,0
2020-09-02,INBASL,INBASGL72,100.0,100.0,100.0,292.201416015625,19.3880615234375,100.0,0.173,0.0,0.173,100.0,98.13,887663.68,537985.08,92.3529411764706,100.0,0.173,21.641,13.439,0.013,0.08,302.288,7.1429,100.0,0.097,0.367,100.0,,,0.0,0,12,0.0,12,0.294,100.0,80.0,,0,5,0,0,100.0,100.0,0,64285.02,3562.56,0.6730220949074074,4.623094247685185,-117.450274,-118.616664,0.115,3,79608,0.10430555555555555,100.0,0.164,914,201,,,1
2020-09-02,INBASL,INBASGL84,99.808,99.698,99.697,8081.3238525390625,716.81640625,100.0,0.034,0.022,0.012,99.994,99.95,1018250.87,398378.8,93.0773483012289,100.0,0.034,24.264,14.013,0.023,0.31,13.797,0.0342,99.83,0.146,1.185,99.85,,,0.1695,1,674,0.53125,674,11.717,99.93,71.42857142857143,100.0,3,28,0,1,100.0,99.69788519637463,0,57503.52,3827.37,1.6591799421296296,5.480198043981481,-109.184342,-112.300835,0.102,26,166978,6.368101851851852,97.6744,0.115,15112,16583,,,0
2020-09-02,INBASVL,INBASVL54,100.0,100.0,100.0,7368.5220947265625,533.813720703125,100.0,0.005,0.005,0.0,99.971,99.87,1435573.3,663761.81,94.68085106382979,100.0,0.005,25.404,14.25,0.011,0.192,13.972,0.083,100.0,0.086,0.831,99.79,,,0.0,0,476,0.3645833333333333,476,7.881,99.94,56.25,100.0,1,16,0,0,100.0,100.0,0,65585.06,2586.11,1.4249554976851853,5.294439618055556,-111.622197,-112.525989,0.101,20,140679,3.482986111111111,100.0,0.091,27201,10314,,,0
2020-09-02,INBASL,INBASGL82,100.0,100.0,100.0,1216.1766357421875,278.7763671875,100.0,0.044,0.044,0.0,99.943,99.78,1245422.19,451926.98,90.52631578947368,100.0,0.044,22.985,12.969,0.064,0.148,17.701,0.0695,100.0,0.204,0.382,100.0,,,0.0,0,121,0.17708333333333334,121,5.108,99.9,63.63636363636363,100.0,2,22,0,0,100.0,100.0,0,53073.53,10325.58,1.1910009837962963,4.837425381944445,-116.286977,-117.810697,0.064,9,73101,0.9454050925925926,100.0,0.108,11048,1772,,,0
2020-09-02,INBASVL,INBASVL62,100.0,98.734,95.745,176.2198486328125,12.759521484375,100.0,5.389,0.167,5.24,99.573,99.54,1338411.85,317672.35,48.13874788494078,100.0,5.389,23.227,13.28,0.02,0.1,360.26,3.4682,100.0,0.11,0.251,100.0,,100.0,0.0,0,10,0.0,10,0.258,100.0,66.66666666666667,,0,9,0,0,100.0,100.0,0,32926.02,998.37,0.7923538425925926,4.62016730324074,-114.118574,-113.266194,0.155,4,27905,0.09936342592592592,89.2857,0.109,3267,235,,,0
2020-09-02,SOBTKL,SOBTKE2L,99.821,,99.869,20159.474731445312,1333.511962890625,99.81597222222223,0.067,0.053,0.014,99.992,99.91,1413442.43,450854.01,88.62904225003098,,0.067,22.491,12.44,0.005,0.043,4.251,0.0,99.68,0.115,0.446,100.0,,,0.3175,1,315,0.3229166666666667,315,7.419,99.94,75.86206896551724,100.0,2,29,0,0,100.0,,0,29939.43,9907.12,5.855387306983992,6.106752809651981,-101.01521,-110.433894,0.062,42,92874,8.878969907407408,99.3197,0.153,26713,25571,,,0
2020-09-02,INBASL,INBASGL71,100.0,100.0,100.0,202.5811767578125,41.441162109375,100.0,0.25,0.126,0.125,100.0,97.69,267574.49,223581.79,36.45371577574967,96.552,0.25,23.65,13.519,0.033,0.809,162.028,16.1883,97.37,0.103,2.945,100.0,,,2.6316,1,16,0.020833333333333332,16,1.04,99.07,71.42857142857143,,0,56,0,0,100.0,100.0,0,17754.4,612.82,0.8101871064814815,5.406399583333333,-106.429773,-109.512208,0.218,5,15629,0.22077546296296297,100.0,0.202,2157,885,,,0
2020-09-02,SILTEL,SILTE31L,99.13,78.947,38.377,7416.2364501953125,486.0262451171875,99.98611111111111,0.256,0.061,0.196,99.959,99.2,702081.55,246926.87,86.62519440124417,94.533,0.256,12.547,11.842,0.007,0.202,23.892,23.1143,97.03,0.152,2.363,97.8,,100.0,2.9703,3,91,0.07291666666666667,91,2.692,99.31,71.74887892376681,,0,223,248,4,45.253863134657834,78.94736842105263,0,12116.41,129803.71,6.140648693678466,7.706161950065195,-114.697539,-118.410512,0.199,14,64334,3.124409722222222,71.5596,0.146,16106,10114,58.077,,0
2020-09-02,INBASL,INBASGL74,100.0,100.0,100.0,4523.7398681640625,404.5511474609375,100.0,0.04,0.015,0.025,99.943,99.9,910454.92,614217.13,67.70697578709103,100.0,0.04,25.425,14.578,0.026,0.277,28.461,0.2425,99.34,0.133,0.825,99.79,,100.0,0.6608,3,487,0.3958333333333333,487,8.698,99.9,64.0,66.66666666666667,3,25,0,0,100.0,100.0,0,58599.62,4531.33,1.1209088194444443,5.068452395833333,-111.384994,-113.211249,0.096,27,152268,2.770949074074074,100.0,0.106,30252,8757,,,0
2020-09-02,SILTEL,SILTE14L,100.0,98.2,100.0,11419.886840820312,1356.152099609375,99.97800925925925,0.118,0.0,0.118,99.989,99.96,1488715.81,655981.26,98.10558707568035,99.138,0.118,14.897,12.545,0.004,0.008,4.073,2.3932,100.0,0.407,0.426,100.0,,100.0,0.0,0,87,0.010416666666666666,87,0.727,100.0,82.97872340425532,,0,94,0,7,100.0,98.6,0,36854.24,10103.38,3.215030180002156,5.763983460879771,-114.2551,-115.375535,0.058,13,57214,2.7997916666666667,100.0,0.131,35242,9286,56.56,,0
2020-09-02,ULAKBL,ULAKB72L,100.0,100.0,99.791,3707.428955078125,400.634033203125,100.0,0.024,0.0,0.024,99.989,99.96,977604.68,487704.24,88.08761887591832,100.0,0.024,22.755,12.633,0.014,0.017,30.73,0.4754,100.0,0.081,0.057,100.0,,,0.0,0,259,0.3125,259,7.425,99.97,28.571428571428573,100.0,1,7,0,0,100.0,100.0,0,31450.22,2091.69,1.410197886525151,4.987827345540406,-113.950809,-116.219585,0.041,24,86655,4.8254629629629635,99.791,0.086,18002,18418,,,0
2020-09-02,SILTEL,SILTE22L,100.0,96.715,99.747,6092.9488525390625,720.1025390625,99.96875,0.413,0.009,0.403,99.974,99.91,1260800.33,487570.86,97.6613447267821,96.045,0.413,21.984,12.147,0.004,0.01,4.638,3.8147,100.0,0.057,0.076,100.0,,100.0,0.0,0,106,0.10416666666666667,106,3.301,99.97,87.11340206185567,,0,194,0,6,100.0,97.81021897810218,0,30050.53,9911.19,7.317699575576348,5.157677160702228,-118.884167,-118.445353,0.044,10,65895,2.195011574074074,82.3529,0.246,46754,7732,79.244,,0
2020-09-02,SOBTKL,SOBTKK2L,100.0,,100.0,1118.796875,54.1773681640625,99.81597222222223,0.0,0.0,0.0,99.891,100.0,763844.58,345874.0,91.10978520286396,,0.0,18.041,11.685,0.005,0.005,14.359,0.0,100.0,0.197,0.061,100.0,,,0.0,0,23,0.0,23,0.196,100.0,100.0,,0,4,0,0,100.0,,0,39894.32,15582.18,0.703712933120831,4.6434252405407,-110.970808,-113.256967,0.034,6,49997,0.3433333333333333,100.0,0.158,8166,920,69.543,,0
2020-09-02,ASELYL,ASELY92L,99.955,100.0,96.667,120514.07409667969,10816.599365234375,100.0,0.244,0.173,0.072,99.679,99.87,2131360.52,511680.29,91.50140311458534,97.822,0.244,25.109,14.359,0.004,0.066,1.37,0.3631,98.84,0.075,0.739,99.91,,100.0,1.1638,27,2284,2.2708333333333335,2284,51.082,99.91,89.59894226531512,100.0,28,2269,0,0,100.0,100.0,1633,26848.03,4989.42,21.56949023148148,13.913954467592593,-102.909202,-107.063247,0.087,199,102447,65.82089120370371,100.0,0.071,39368,188944,,,0
2020-09-01,SILTEL,SILTE14L,100.0,98.381,100.0,4569.2510986328125,304.1126708984375,42.09238451935081,0.0,0.0,0.0,99.945,99.96,697370.9,232687.5,99.2405683488486,100.0,0.0,15.935,12.291,0.002,0.005,5.077,3.5352,100.0,0.164,0.165,100.0,,100.0,0.0,0,53,0.0,53,0.431,100.0,80.0,100.0,1,45,0,3,100.0,98.78542510121457,0,39083.94,8624.86,3.0352514320722928,5.1625614948690455,-114.127918,-115.309165,0.056,11,129263,1.1548564294631711,100.0,0.129,26512,3618,65.962,,1
2020-09-01,INBASL,INBASGL74,98.54,100.0,100.0,4825.94384765625,494.3328857421875,100.0,0.057,0.045,0.011,99.947,99.88,814089.82,568457.95,84.02580155568204,100.0,0.057,25.059,14.558,0.022,0.306,48.765,0.2017,99.54,0.105,0.953,100.0,,100.0,0.4577,2,464,0.42105263157894735,464,10.46,99.96,67.6470588235294,75.0,4,34,0,0,100.0,100.0,0,54373.73,3636.6,1.2433205850840825,5.2043848115712485,-110.718806,-110.718975,0.086,20,151597,2.81119298245614,100.0,0.11,27711,7575,,,0
2020-09-01,SOBTKL,SOBTKJ2L,100.0,,100.0,13267.13134765625,2044.129150390625,100.0,0.287,0.036,0.251,100.0,99.92,837238.79,411982.67,97.15421190831027,,0.287,19.567,11.224,0.009,0.031,6.088,0.0223,100.0,0.177,0.326,100.0,,,0.0,0,265,0.25,265,5.491,100.0,69.6969696969697,100.0,1,33,0,0,100.0,,0,22661.62,12349.94,5.12187558411215,5.912703609813084,-106.341176,-111.800933,0.056,24,90670,5.615231481481481,100.0,0.147,45899,12849,,,0
2020-09-01,INBASL,INBASGL84,100.0,100.0,99.855,5158.527587890625,697.2249755859375,100.0,0.016,0.008,0.008,99.963,99.95,654313.81,306394.36,95.64550163053903,92.857,0.016,24.393,14.205,0.027,0.143,33.437,0.0667,99.71,0.187,0.716,100.0,,,0.2882,1,404,0.2631578947368421,404,6.888,99.96,44.44444444444444,100.0,1,9,0,0,100.0,100.0,0,48527.79,5376.92,1.3272823004935284,5.316349834714591,-108.916569,-112.437642,0.09,24,128455,5.675321637426901,96.7742,0.119,30543,13494,,,0
2020-09-01,SILTEL,SILTE21L,100.0,41.479,56.823,17453.256591796875,866.3231201171875,42.08988764044944,0.601,0.141,0.464,99.962,99.17,542704.51,142577.36,19.24349748630494,93.034,0.601,15.496,11.042,0.001,0.02,9.087,26.6892,100.0,0.076,0.467,100.0,,100.0,0.0,0,110,0.07865168539325842,110,2.177,99.37,85.69405099150141,,0,706,174,152,64.5621181262729,51.12540192926045,0,14201.88,2480.54,24.961251378507537,10.484568190172773,-112.833501,-118.354203,0.084,21,78770,3.793358302122347,78.2051,0.126,22420,11193,52.608,,0
2020-09-01,SOBTKL,SOBTKH2L,100.0,,99.81,25006.772338867188,1822.3909912109375,100.0,0.127,0.121,0.006,100.0,99.89,1078654.04,317335.37,91.16013576056773,,0.127,23.585,12.7,0.032,0.068,2.271,0.0,99.39,0.507,0.527,100.0,,,0.6098,2,333,0.4583333333333333,333,11.488,99.94,70.0,100.0,3,60,0,0,100.0,,0,29632.07,9417.77,6.769407750090538,6.049696772158553,-106.044094,-109.555756,0.056,34,97300,7.643275462962963,99.2701,0.143,44357,16180,,,0
2020-09-01,INBASVL,INBASVL44,99.764,100.0,100.0,4748.2115478515625,530.04638671875,99.81520467836258,0.024,0.024,0.0,99.99,99.94,1084700.92,415670.58,93.93790448103547,100.0,0.024,25.111,14.199,0.008,0.28,69.377,0.0421,99.57,0.049,1.092,100.0,,,0.4255,2,515,0.3894736842105263,515,8.096,99.92,60.0,100.0,3,25,0,0,100.0,100.0,0,61012.93,2095.75,1.1513206881289602,5.378351192694745,-110.718757,-110.718928,0.117,20,99885,3.4456023391812862,100.0,0.121,31164,10063,,,0
2020-09-01,SOBTKL,SOBTKG2L,99.725,100.0,98.71,12430.869140625,571.807861328125,100.0,0.192,0.017,0.175,99.986,99.78,1731433.91,382232.5,90.67015587666401,,0.192,24.553,13.282,0.003,0.008,5.256,0.0325,99.36,0.141,0.168,100.0,,,0.641,1,146,0.041666666666666664,146,1.863,99.96,62.06896551724138,,0,29,0,0,100.0,100.0,0,47883.82,4237.72,2.8434010210399654,5.157361850021612,-109.080819,-111.347059,0.101,17,84502,3.2204629629629626,97.7612,0.109,40108,7345,,,0
2020-09-01,SILTEL,SILTE12L,100.0,98.035,100.0,3160.714111328125,181.6842041015625,42.094881398252184,0.058,0.019,0.038,99.977,99.73,575429.06,182444.6,92.0249908122014,96.889,0.058,15.68,12.042,0.003,0.02,7.223,10.5263,98.57,0.1,0.146,100.0,,,1.4286,1,77,0.02247191011235955,77,0.892,99.93,81.81818181818181,100.0,1,66,0,9,100.0,98.0349344978166,0,36432.13,1403.71,8.814320907865719,5.121687607204117,-117.367595,-118.472439,0.075,11,146056,1.2522596754057427,100.0,0.176,16181,4465,66.241,,0
2020-09-01,ASELYL,ASELY82L,99.943,80.0,98.589,121102.32934570312,8050.76025390625,100.0,0.582,0.431,0.152,99.975,99.56,3298969.62,549598.1,92.38486290392714,97.517,0.582,25.383,14.187,0.002,0.05,1.521,4.6793,98.35,0.07,0.745,100.0,,94.444,1.6502,20,1201,1.2083333333333333,1201,27.506,99.86,85.48640167364017,100.0,6,3824,3,0,99.77728285077951,100.0,0,33959.44,2923.2,20.051091926504615,13.798533689202502,-103.199429,-107.555825,0.113,147,92492,46.23133101851852,93.0636,0.076,34666,139619,,,0
2020-09-01,INBASL,INBASGL72,100.0,100.0,99.231,186.20751953125,19.970947265625,100.0,0.157,0.0,0.157,100.0,99.78,660594.85,299345.42,92.83018867924528,100.0,0.157,20.323,13.42,0.031,0.037,146.981,2.8986,100.0,0.125,0.087,100.0,,,0.0,0,11,0.010526315789473684,11,0.467,100.0,80.0,100.0,1,5,0,0,100.0,100.0,0,45147.86,3317.61,0.8119067286301641,4.622066599112478,-110.719618,-110.719632,0.095,4,48749,0.10449122807017544,96.1538,0.228,1080,209,,,1
